1,2,3,4,5,6,7,8,9,10
55.70963739,54.69604433,16.9760917,47.42086348,46.16454589,46.57029885,46.16454019,45.63728882,47.42769659,16.9760917
31.16958501,13.12628821,12.61026076,26.00589751,29.21693779,12.63188121,33.73063401,23.7039125,31.02666572,12.61026076
31.69462255,23.04513827,23.14456688,30.62359276,30.94293734,30.87683182,23.72160304,23.96477338,27.37834832,23.04513827
19.84036652,28.14317482,28.15619676,30.937604,30.5506734,27.82469983,30.31596615,28.17169863,27.88616406,19.84036652
61.19381667,61.11547813,63.29477609,61.77449717,62.28791966,63.14354481,62.46749117,60.89271456,62.38926385,60.89271456
50.97190015,54.15339822,54.70259205,53.17156969,53.29215979,52.70492233,55.49486547,54.54147596,52.43510625,50.97190015
47.63763122,47.20908818,48.51110038,50.98755018,48.436643,53.73867827,48.15635418,46.78245151,50.26630918,46.78245151
10.36401882,22.27200091,50.11057207,24.20552086,55.36625718,53.8148439,56.26205409,24.16920575,47.99713406,10.36401882
30.57878075,30.6005284,26.4356993,30.74157954,29.27772568,26.34578238,30.37859669,27.81551726,25.81427609,25.81427609
30.18862727,22.84054715,25.67306913,29.78524165,30.75342444,13.10819305,32.4061391,18.23003652,34.62252781,13.10819305
33.71091884,30.76437931,30.3713264,33.12908541,30.08583593,40.39939665,33.33251053,31.70496419,42.845191,30.08583593
20.72257451,22.60955798,21.95386779,26.5548799,21.64726323,21.23411747,23.00125491,20.55262511,12.53564581,12.53564581
45.59022337,49.68929415,40.75538185,46.01646973,46.92241692,40.19209347,47.93299908,40.21766469,42.79008045,40.19209347
49.56177933,37.11074692,37.66727798,51.3771583,47.88383177,52.08659518,48.86153646,43.7655485,37.08091159,37.08091159
15.62166057,22.18843904,15.88841563,16.03074907,16.03007924,17.04078909,16.7744982,16.81526573,22.32090593,15.62166057
7.836482163,6.995052293,9.751956249,19.42868805,19.15340749,20.33929463,20.75002053,19.59050069,22.70545041,6.995052293
55.42678701,57.00101973,63.5582203,64.36565519,62.85365482,55.80529704,62.66790105,60.33814913,63.40877595,55.42678701
52.30079424,31.05295161,56.43001785,60.17109966,54.80432481,54.93009643,58.4706992,53.68936636,54.00763542,31.05295161
57.26827371,56.69968511,100.2408555,99.49298837,122.8165035,55.96103351,99.76431459,123.6739761,56.50916095,55.96103351
44.3044096,41.64743494,43.13886139,45.57527343,43.94185673,58.76870187,45.79320874,10.37190535,19.95915133,10.37190535
132.920322,117.316681,117.9730456,116.1034558,122.3696796,104.1558001,109.2586407,134.8254235,141.0345934,104.1558001
67.1958793,79.71388427,38.63360252,68.56004165,53.4011434,66.42171031,65.73683365,65.01651821,65.37502207,38.63360252
67.71597522,67.72288319,91.95904845,91.13910101,72.46339155,89.95617534,66.57886068,67.87004392,65.79716229,65.79716229
107.8004651,117.669643,117.3444302,108.8314017,106.896573,110.5996916,114.9180311,110.3779797,107.7160729,106.896573
64.69167259,65.06965599,40.96808984,36.29069959,54.4230303,42.6465821,63.37616825,56.00737568,65.24396013,36.29069959
28.95823253,63.36147648,27.75385797,74.72324523,26.37502537,26.66264988,63.27054225,26.99312994,22.64955553,22.64955553
133.8971067,135.1058091,134.7482668,138.9203337,135.6650194,134.2795901,138.3590405,138.7992588,138.3189146,133.8971067
145.5287099,137.708884,145.6675985,146.7145985,144.9748833,145.8089696,147.1196322,137.8105796,146.038639,137.708884
50.91925827,49.51115879,51.96350225,62.3946509,51.10508691,65.05309378,60.21157621,39.18053325,60.10680364,39.18053325
6.833651017,7.025883647,4.824127398,6.975648129,6.194141077,7.595447858,6.037455881,6.345715712,8.05257802,4.824127398
18.2434182,43.29020697,16.94739503,43.03970934,42.77706192,21.43114846,40.79072609,17.40837297,32.22977617,16.94739503
26.75837077,27.52574116,29.34896507,28.0077603,28.35363984,31.14374867,28.78755436,28.15997992,28.97299631,26.75837077
71.3281885,70.86607213,69.79334259,70.16891858,70.99184241,70.4179862,76.36000366,70.26576406,70.66642021,69.79334259
70.30260648,70.52285846,70.1266672,70.74111057,72.73930195,71.99352193,70.85940414,73.76696371,73.90595765,70.1266672
1.54662732,3.786400568,1.363823428,28.59100332,26.79224819,0.38190981,1.368138501,1.196346662,25.6398975,0.38190981
42.76136328,34.75537214,41.61233935,34.20608372,35.57985129,34.59927509,49.37263192,36.05789002,36.16989798,34.20608372
1.327817542,2.748617203,0.729585244,7.8157522,7.53937985,1.200791729,5.976982109,1.719461245,18.14902685,0.729585244
15.41384292,15.21764643,7.919240638,16.83600538,7.86434959,7.186313916,31.020026,17.20435709,17.52732626,7.186313916
29.46792738,28.78440035,26.2795031,28.21089361,29.23047317,26.59502056,45.76620809,27.89162403,25.69544188,25.69544188
52.83029734,68.81893995,50.41633027,51.18112603,50.66728136,56.78995171,48.48062867,49.35754861,48.78031314,48.48062867
1.571381128,10.03389343,5.212427622,6.303841039,27.62184336,1.766884218,27.90919177,2.208909203,6.905427201,1.571381128
45.81197043,54.35881271,51.39835572,55.12119266,57.13061545,55.53119057,44.98488369,56.41711227,46.77223284,44.98488369
27.78666105,12.43794359,47.74694389,13.60744737,25.46820345,47.38035188,28.33388128,28.13872692,12.82744984,12.43794359
34.33166228,33.73563154,35.14463652,35.26535482,37.88882302,39.07021466,54.23901869,33.29934119,57.87409619,33.29934119
57.99953614,57.70967827,56.99626867,56.04629752,56.40893808,56.97966877,56.77978455,55.69070351,57.37964298,55.69070351
37.01421693,52.60747187,55.85576409,53.68348176,59.64884938,53.95815699,35.9312233,37.40813481,35.79789729,35.79789729
30.07505766,27.32407078,26.43188483,29.88133337,27.12319837,35.11567115,47.19258382,39.65671043,39.27112935,26.43188483
12.20939496,29.37372535,13.97881883,31.98455416,31.46471394,11.46755194,10.71404492,16.3342062,38.07464966,10.71404492
60.14969437,57.03206697,57.23999743,57.5057874,61.18454482,59.47255042,59.07485094,57.03488794,57.16871295,57.03206697
79.17091727,99.95802122,79.23475536,61.1804758,91.37620389,79.92346837,61.34412797,80.79108177,75.78413127,61.1804758
32.81537278,33.05014062,14.08327052,33.28540473,33.00974514,14.26859103,17.37001761,16.43273095,19.10925179,14.08327052
35.59346171,30.95770195,35.55328766,22.18916762,13.73702729,31.68882677,15.39177439,30.1059607,23.08250411,13.73702729
25.14209008,27.23711056,27.81032641,24.75156404,46.33369661,27.18532249,12.8376795,20.01154832,46.70013192,12.8376795
46.14550993,44.68329834,44.96985847,44.93498471,,,,,,44.68329834
19.53046219,19.03813444,14.41192486,43.26872091,43.81500335,14.92582239,33.36871887,43.28375947,44.12724359,14.41192486
44.7222104,45.34237392,44.42366058,45.38846401,44.20070059,43.68924114,44.78624678,45.75959749,45.11983665,43.68924114
2.804311158,3.948291815,4.49056084,4.786364559,5.920549169,5.98812194,5.284920153,5.337019062,4.908257486,2.804311158
58.11764695,57.39851173,58.49159982,59.77267907,59.18445146,58.77197981,59.75965635,58.15518334,58.30611536,57.39851173
37.57642897,37.50007761,39.10959092,36.9245786,44.77814249,37.37997376,45.88775978,41.38202945,33.98027065,33.98027065
34.24860367,32.57042134,33.39568703,32.8893952,34.1910199,38.29146871,33.3357396,12.92468211,33.51771519,12.92468211
69.42746157,69.3725967,69.08494309,70.66297674,60.13920921,39.47817422,52.3688956,58.85851403,70.4634506,39.47817422
63.49227357,49.22586242,59.30429377,53.1894249,53.76150582,48.94802231,63.64851468,71.41274931,64.25879944,48.94802231
34.26349956,30.77218277,35.43985393,35.00720374,36.62534717,21.6294736,20.88571168,43.31862905,21.47575938,20.88571168
88.6137034,88.79609347,88.18625235,61.52217034,85.84123765,85.31436685,81.60462484,89.20306631,83.29892498,61.52217034
95.14097114,79.28988373,66.21667518,94.42146789,79.53642747,79.37426236,66.86059099,66.0959258,65.43474089,65.43474089
31.08086032,30.53023315,30.15038638,28.17426817,28.1206567,27.55813676,45.22732272,17.20446444,36.12993992,17.20446444
40.38119207,28.97974115,41.09453131,28.66346416,13.59670509,40.12601769,40.66933358,41.6723068,40.54787758,13.59670509
16.83910635,23.55085783,15.84806738,30.78549856,15.77126556,28.09585406,31.4155717,31.10172238,16.71834203,15.77126556
32.04784794,31.8399393,28.13568303,27.69806545,22.41643922,25.15967526,24.99403796,24.00249806,12.48596766,12.48596766
30.28194039,30.70756853,14.99268409,38.16023328,37.52580103,37.68062187,38.09671689,27.16130093,38.01326263,14.99268409
22.41030916,40.77025787,13.39110776,40.2570936,14.04768502,13.56215598,23.10928272,23.57925712,23.70356813,13.39110776
21.77075394,21.13036911,6.219504662,21.56347425,6.598093219,32.72065304,25.25850287,32.84810819,24.27325967,6.219504662
29.12786404,20.46670144,28.01694121,27.34701344,28.09096315,29.05542884,35.67289692,27.08511938,35.25769875,20.46670144
21.11594903,28.02725125,34.04838578,21.23392944,36.51672303,20.36097714,32.67318275,11.86891622,27.42134016,11.86891622
31.44117188,19.18035156,32.06377863,30.99127982,31.93618412,31.46608526,19.23287524,18.94593264,18.61579439,18.61579439
26.42200427,20.47771613,24.33402309,26.11307949,24.28730694,29.46344,19.12240726,27.70569973,31.4473179,19.12240726
108.0937933,101.3074753,112.35896,107.319437,106.1670229,104.9161268,112.7310304,93.14599515,71.60589697,71.60589697
71.95003315,91.83060306,100.0422346,100.2698332,106.3373186,86.41408734,105.7389503,102.3803885,88.09069729,71.95003315
11.17761293,21.43905518,15.23168299,14.84645233,15.47611263,17.88105875,15.23944241,20.96167095,21.25655567,11.17761293
37.81289952,35.1677995,35.94333707,37.30372231,30.34049498,36.12701457,37.01718053,34.10882784,39.71033365,30.34049498
31.43306727,32.57869273,33.82023581,31.80215869,34.55236665,31.90160456,31.74657603,39.21985806,49.86096593,31.43306727
13.40813754,13.40687353,33.238969,13.12334767,13.2152115,16.93014731,13.11458304,31.18253254,34.59638995,13.11458304
31.40967538,23.53312715,18.75448299,19.24111474,28.92465927,19.01378128,25.48592196,26.37046921,19.55447735,18.75448299
23.47156037,31.95872792,31.84047459,24.08377573,23.70801461,23.83251934,25.40886753,32.27328076,19.89877542,19.89877542
21.63438739,21.33923567,27.39847978,24.33799969,23.89753663,21.48999365,30.00322643,13.44559973,13.15756809,13.15756809
17.09511066,18.29532267,18.18872715,19.41486742,19.11413178,20.43163114,17.23603166,16.78652635,18.58557185,16.78652635
45.43044784,65.38541508,65.52081476,68.15290388,61.54985902,68.26704985,66.15659552,44.91987812,65.43111783,44.91987812
76.21538492,122.7406633,101.8396313,136.1352457,96.84732514,94.76224486,136.8107718,99.6361469,87.18670781,76.21538492
75.53039891,87.34956694,116.2314597,76.52537378,87.6242028,100.4498898,117.0369143,116.3577724,88.12555381,75.53039891
40.3689532,36.90287255,35.93003816,18.75432353,35.07821615,33.22301275,33.47419469,36.32192713,37.64703169,18.75432353
45.83624409,30.42364907,46.13182375,29.3157126,29.96939136,29.52869878,54.96633934,45.85621604,53.84673339,29.3157126
18.18973953,27.24816949,27.42187618,21.39590859,17.95082203,27.89113531,18.99027742,24.5860948,25.22925232,17.95082203
29.37436738,18.83445089,25.59189085,19.4642732,18.22830856,25.25979887,19.02775069,17.9650324,19.08803465,17.9650324
25.26750544,17.81299304,18.1552508,24.93784033,25.23523432,20.22189217,25.64179263,28.46698904,25.53543037,17.81299304
20.72030077,20.85892153,23.62921343,,,,,,,20.72030077
17.45492431,11.40145556,10.70591855,16.1386069,18.13798248,18.00595674,19.06563224,18.43453259,15.61011431,10.70591855
16.55753158,16.89507874,21.21856727,19.23486969,17.18910055,15.9867848,15.72422511,15.77997376,19.16057817,15.72422511
7.943868081,9.461986358,9.061719968,5.599277791,5.321732826,17.72903683,22.71123234,17.35187859,27.0171373,5.321732826
1.014183605,0.665757108,,,,,,,,0.665757108
40.63694302,32.70099906,45.12945829,42.91417886,40.16703896,33.29019489,38.93917705,33.47345701,39.70846207,32.70099906
36.30524627,34.45194108,40.05630624,35.27657087,40.48861496,38.80500942,47.05916957,33.84036539,35.78656591,33.84036539
115.4850243,115.2625909,148.3020315,115.3357426,114.7145886,112.6086406,135.4230778,115.5791719,116.578654,112.6086406
90.21108569,91.66919816,91.45842698,90.59377521,91.6020233,101.0731294,104.5137475,91.34029583,91.38737332,90.21108569
98.82628078,100.109109,99.773242,100.4965165,100.2128686,100.4302532,100.6447371,,,98.82628078
12.5997979,28.2127655,20.58489158,29.20407766,20.47983152,12.18239548,12.5226746,37.94721361,37.95559598,12.18239548
103.4467869,68.37699803,80.9705393,40.11817607,86.68493579,73.80292558,75.76641819,74.029078,62.17824722,40.11817607
46.8181411,65.87878497,45.87869427,65.57662308,46.03385171,47.25488949,49.28902029,34.74759439,33.2585318,33.2585318
45.33603928,64.08401306,45.24945414,46.17048157,63.89382668,64.52867823,34.14244717,46.48849937,65.26632176,34.14244717
42.57210515,30.62388241,45.82187175,39.80623915,47.99267512,46.10443491,41.05465504,57.21135019,51.70239922,30.62388241
38.52703621,38.22154727,33.98424332,38.25030114,34.00385167,38.33346967,38.6834999,40.29148518,34.2105089,33.98424332
47.94016874,47.47898098,47.54858436,54.73090242,54.86426695,,,,,47.47898098
78.29292362,78.5008015,78.94859489,82.81858816,78.60432894,83.34453914,57.43988061,58.0691863,83.19961265,57.43988061
52.26430081,52.18197691,52.11709696,53.85033491,54.2669427,52.92698873,53.90809365,,,52.11709696
37.71856086,37.02013118,37.20582228,31.41657098,59.59626521,48.96431392,44.75159097,59.38202641,59.4520862,31.41657098
38.32620696,42.70957456,47.46800282,54.96064756,36.74982088,36.7186177,41.04760075,45.00144328,72.80809698,36.7186177
52.81507219,52.84957105,54.86127308,53.64047522,52.02327697,53.38940533,62.74991941,63.13448714,55.89206902,52.02327697
28.39860737,33.30903223,27.52462584,44.61139893,27.61437199,29.57623619,29.95148702,30.83049965,44.49748899,27.52462584
14.33963987,11.60917498,18.7078412,17.24183132,18.17741218,18.36381958,16.82928594,17.8531957,16.83318754,11.60917498
0.863677117,0.477973875,2.049503737,0.91187777,8.203947478,7.709026663,7.427264626,7.70159481,8.863521423,0.477973875
40.69486998,47.33911927,58.128067,58.6574668,42.66169359,43.50958872,41.4877002,47.5538286,59.01502967,40.69486998
27.16079869,27.73938183,29.24463933,29.44909203,32.70109594,25.85678633,25.52473162,32.70589733,28.69255713,25.52473162
29.10412074,33.94116183,32.69604824,30.77862825,33.23770636,30.43060835,35.91067113,31.45426081,31.96484598,29.10412074
27.34822343,28.74643966,27.62169383,37.40259304,29.3151863,30.07312362,28.68484571,27.13484653,25.75798395,25.75798395
119.570602,80.07615918,80.18433257,80.2798615,108.8512045,109.8484069,108.7822059,81.06994246,80.54920948,80.07615918
44.3829547,1.415450535,0.862042852,5.101328218,7.334290509,44.95823698,3.458140864,3.02646575,41.90400354,0.862042852
74.79496694,74.18367436,75.01646551,88.61521313,82.63117815,89.31082224,88.52033569,77.97017497,70.8886593,70.8886593
34.16798004,34.29445661,53.12389471,67.13142129,79.77382297,34.42384519,80.98549598,66.57149396,74.06915558,34.16798004
55.07809082,78.04336426,29.3960519,75.95791446,59.01638636,42.03584284,45.84719458,75.6735176,78.14333631,29.3960519
56.05825476,54.79025003,59.97565143,56.33142566,56.08793485,59.83195226,53.52013588,53.2334217,52.71172684,52.71172684
27.35780493,27.27896306,29.33083696,29.06007838,28.56448416,30.43967749,31.57899786,29.84518844,30.49693585,27.27896306
10.35327988,11.09771027,7.845021451,3.164818471,7.732177707,8.187203311,25.94045866,19.77935515,11.43805107,3.164818471
4.814492153,24.03246923,5.900165938,7.747129899,6.31239269,6.990971742,8.943256731,7.208226114,7.297128968,4.814492153
22.04275436,22.52136279,23.14628831,7.87056787,7.117401376,22.99586567,23.31292042,7.32036293,23.18698881,7.117401376
13.00096139,32.26096213,36.39645316,15.87702554,37.06022089,15.75909202,14.87515624,18.68754925,46.8545334,13.00096139
6.00490991,31.85374032,5.978821551,6.100481289,31.20232138,31.95114008,6.000731004,5.925467166,6.222057719,5.925467166
37.71457051,38.73407949,37.76890322,38.1597218,37.83316973,35.02063357,44.07899275,34.55370753,38.20591454,34.55370753
2.161954346,0.919533974,2.432784809,4.068798628,2.526159278,3.116391349,13.45454422,4.29842122,2.700315233,0.919533974
40.48672213,41.14406951,41.51094624,40.60413245,20.51311521,38.85746995,39.72542927,19.50379695,29.01757792,19.50379695
46.18728201,65.09344131,47.20895378,45.95621382,64.96779524,67.86032756,58.41206835,44.12192902,66.26067653,44.12192902
53.77200005,54.42257348,53.39723539,48.32810504,48.31271978,54.15423032,54.50745352,52.17906111,44.49059735,44.49059735
41.42486625,43.15188842,42.13893352,42.7402013,44.3646304,43.98883016,44.80460637,41.27086957,41.93925078,41.27086957
26.60447383,43.44668627,19.28880105,18.55786278,43.72511494,18.42980983,45.36698604,44.3460784,43.33091826,18.42980983
40.32607732,40.36471267,39.32067072,40.89258472,41.69588367,41.70547081,62.98370524,41.21692967,41.29780794,39.32067072
36.63007949,37.3068392,36.35455876,34.7467164,58.14781157,36.93375149,59.46150597,59.79380244,58.05186636,34.7467164
52.85458308,52.6040851,50.9029181,65.93510095,66.99707995,48.68242161,51.42025623,52.40114857,51.02977067,48.68242161
53.68650175,63.92481127,66.64094131,63.31682575,71.71245257,67.66482541,71.92451003,40.04717996,56.20243139,40.04717996
73.16562395,71.02298581,71.10013436,70.34649212,71.98577599,71.03869515,70.4188973,71.63090733,70.82560085,70.34649212
20.29020403,14.9694821,8.719749595,9.124891135,15.4906602,2.273573707,7.487604533,19.62754351,20.65437289,2.273573707
3.718655903,3.44889871,3.173035286,3.392572746,5.340689522,3.677051644,4.747284534,3.530218706,19.41385113,3.173035286
1.879504872,2.79573819,18.89194919,19.54011953,19.23614544,15.48798424,5.361945701,18.59501247,19.81520145,1.879504872
2.640030557,5.025200284,15.50852762,16.92587979,29.00227745,17.82326362,19.11488504,4.724167261,18.3714622,2.640030557
1.956421855,2.116867362,16.0747897,16.45159495,1.854534248,16.55454505,25.99521472,6.272416717,3.215886193,1.854534248
1.750259849,28.61332258,3.240302294,26.29179961,2.994631659,19.90760624,19.92849727,11.88272119,12.27084238,1.750259849
1.854246367,2.45828214,2.623470849,15.18754556,18.68206203,2.718904129,16.11501757,0.940598616,1.472245942,0.940598616
2.512792737,16.752264,16.65777464,19.01187678,19.06695743,20.15489069,19.12890147,25.56427881,7.612425806,2.512792737
16.08338645,17.04972298,2.661430188,18.73699619,28.49771157,29.90430158,2.858013513,18.47862592,18.43006232,2.661430188
124.8958799,125.4970227,123.9898418,124.3434046,124.593057,124.0411502,123.880959,124.3389038,122.9724205,122.9724205
131.3837669,142.6880541,145.9735973,126.6288215,125.6699839,148.4005698,142.7426557,147.9895292,126.7403409,125.6699839
109.6363289,109.7824344,109.7533769,140.6975237,109.6791256,140.8351412,140.7380334,109.6581581,140.525275,109.6363289
68.39592421,68.67437302,68.4806049,22.73772762,22.76034599,68.7455361,22.82927821,35.69964976,36.72633606,22.73772762
119.4206081,100.7718629,115.5095441,108.5271713,109.7171265,101.2863555,101.081906,110.4709032,135.3917569,100.7718629
53.88551233,43.64631523,47.10067953,43.01288544,18.10498951,57.76267237,45.40969702,41.90234066,52.22165077,18.10498951
161.8922032,164.73561,164.8901696,164.4903303,164.6827676,164.418439,161.8443732,155.2539686,159.9535102,155.2539686
59.17192309,61.16387801,66.91367114,60.78302085,60.43637564,62.41932724,88.88190083,77.84854913,59.52335307,59.17192309
5.235710481,6.710127739,14.36998809,10.60682485,6.731182535,24.82546437,2.839615411,6.441550642,24.31365816,2.839615411
59.44056026,59.58031231,63.64275962,16.30625942,61.44440532,14.36121349,61.2407463,59.54399187,61.25480789,14.36121349
45.48967224,35.84230179,45.71648601,46.33423513,47.03266538,50.19296368,36.2784737,34.0004858,38.96149993,34.0004858
40.39685669,38.51670656,38.80081069,40.00023312,39.7840674,40.26076715,41.58816118,45.70049102,46.02148126,38.51670656
49.15852209,49.56884141,39.5284083,38.65661086,39.89050844,35.39993165,39.31886346,38.44493297,48.7262545,35.39993165
