1,2,3,4,5,6,7,8,9,10
52.99933583,52.83003943,54.96690277,54.83663196,54.61420178,52.14501902,55.016035,53.66651032,53.59085479,52.14501902
29.35334781,28.82420007,29.28078791,28.88030894,29.76290713,28.48985356,28.31363165,29.21821356,29.28405727,28.31363165
9.625716997,9.338733018,9.812447196,9.737820064,9.13253032,9.741686313,8.800641686,10.14030396,12.50364539,8.800641686
0.388580963,1.025408024,0.877954328,0.420433763,0.75315642,0.990471284,0.968014213,2.642452104,1.381897192,0.388580963
61.15602758,61.60385423,60.72864331,60.60573339,59.78997055,61.36166211,59.14395032,60.91803295,61.30052421,59.14395032
27.16983009,27.77095533,28.98749429,27.71815947,29.4914223,29.22675125,28.93979781,29.28563606,29.91812906,27.16983009
11.1987916,10.42098802,12.00033015,11.82701097,10.53710611,12.16480282,9.588166586,12.61144527,9.825282313,9.588166586
27.42169288,27.84625637,27.29761074,26.61999426,27.47068309,27.57171272,28.77095415,27.79816609,26.81018663,26.61999426
80.36221501,80.50912415,80.02416947,80.51724238,80.21880075,80.02261298,80.51041366,80.50363221,80.29936182,80.02261298
1.042753581,0.904095961,0.734389783,0.519998879,1.185307598,1.811540346,0.85015541,2.641022587,2.489205833,0.519998879
75.8600684,74.7760184,75.63040429,75.00967206,74.30464282,74.21099388,77.48796513,74.89647935,77.57820019,74.21099388
66.5222167,67.19364346,66.47781635,67.69707518,65.8844395,67.40483449,66.13043843,66.06894691,66.22045699,65.8844395
39.63545756,39.42937438,40.15594213,41.90562322,40.31839152,,,,,39.42937438
56.82490017,56.10743164,57.32663469,56.31003837,57.0809902,58.2874098,57.6741494,57.68326451,57.33045936,56.10743164
27.5445112,27.30078157,29.38242826,28.82608431,29.36008192,28.54067236,30.22615856,29.74428513,28.69091136,27.30078157
3.178616176,3.197765959,2.16233397,1.654215067,3.21553678,3.314696672,3.488402048,6.865783519,4.443067293,1.654215067
23.6188861,23.5766929,24.94866563,24.10008282,,,,,,23.5766929
22.38224156,22.0567146,22.78668416,21.78725676,22.35935245,22.78151928,23.31392349,21.94705764,22.75426553,21.78725676
11.42501584,10.2406806,10.59940333,9.989451967,9.126805009,11.55687514,10.64514915,10.93707858,11.1293982,9.126805009
31.76899806,31.20923356,31.71249174,31.74947995,31.08738222,31.09168132,31.18866667,31.38363434,31.32242547,31.08738222
37.68259779,37.71006584,38.78417575,38.61650515,37.76052525,38.37002761,37.84408228,38.19704593,38.17345849,37.68259779
0.519651766,0.961220154,0.906439014,2.457426749,1.68405756,3.234600408,0.72148478,3.82400678,4.032753292,0.519651766
38.44979953,39.70397931,40.95469492,39.6375146,40.01710125,39.75551885,40.82001815,39.67543797,40.84491747,38.44979953
46.09362345,46.22668442,46.51171466,46.67964061,47.84039695,47.38945034,47.22014258,47.04973762,47.50339234,46.09362345
48.09248755,48.29394515,49.17430834,47.33758131,47.54927188,48.84656793,48.06609644,46.15684455,48.84473187,46.15684455
41.43844241,41.53421077,43.11840493,41.97937016,44.05054832,43.29766365,42.59078432,43.30506555,42.69012847,41.43844241
20.34872436,19.82566129,19.55628185,20.43799194,17.74793055,20.57190985,20.44248733,19.36853533,19.30471463,17.74793055
40.28103854,40.38316589,40.81261946,39.694584,41.38349346,41.07806198,41.43433868,40.8646116,38.04967139,38.04967139
36.6051295,37.30133817,34.62766549,34.15338002,37.41009974,33.32027983,34.26538149,34.39609009,33.54538291,33.32027983
51.93197654,52.11109376,51.50685538,50.24610515,50.90755475,51.50895107,52.51821279,52.52083302,52.37809664,50.24610515
53.05481456,52.8903545,53.65304851,53.83416598,52.35620459,52.76772461,51.69494372,55.46509833,54.46335308,51.69494372
72.21749973,71.39908508,72.61785915,71.33817594,72.05441651,72.26290088,72.39875086,71.90510322,70.88650841,70.88650841
2.618477115,2.685206549,1.181297422,3.112054876,3.431852548,8.573310438,8.735681714,3.044282036,3.884853502,1.181297422
2.937204621,1.484828407,0.438970621,2.721148128,2.914630648,3.876232718,2.329619905,1.806164334,2.178154201,0.438970621
1.767602738,2.790538289,2.489096099,3.610939929,2.306745505,5.183611904,4.202921185,4.007835094,3.475107067,1.767602738
2.280516712,1.31239661,1.984522736,1.290626489,2.940457603,2.534935907,3.341928857,0.944670013,5.088767059,0.944670013
1.806263474,2.301881698,2.500799921,2.735466801,1.459519219,2.046684512,2.624554513,2.489819292,5.592197888,1.459519219
1.494828376,1.422267818,1.721084933,2.128332651,3.57000815,2.680807628,6.704101762,3.398986929,2.344000161,1.422267818
1.965256744,2.535981689,2.730789879,2.705021191,1.908796092,6.920124328,1.042992692,3.240684385,1.409276712,1.042992692
0.718463651,2.422357609,1.815095656,4.251965441,3.859692172,7.678839275,6.088875174,4.660381524,3.554724978,0.718463651
2.469591457,1.814084059,1.332089627,1.651848522,1.855004621,3.709704966,1.712564574,1.8220388,0.442316011,0.442316011
82.51814091,82.65553301,84.08729803,93.49471566,86.63466082,93.4473038,84.05596105,93.34582948,93.03116866,82.51814091
131.2607014,128.5507161,125.6499385,126.6586593,129.7702045,134.0696415,127.5181246,127.4022175,131.1866541,125.6499385
159.3220405,159.1514222,159.9805708,160.014785,159.7087284,158.9897715,160.038894,160.2446197,159.6716578,158.9897715
68.50500546,68.49853869,68.59705759,68.54137395,68.45214919,68.43103973,68.02359228,68.22007533,68.4093102,68.02359228
143.3447213,142.9768379,141.0610253,143.3878338,141.8500277,142.7517813,143.1441936,140.8930259,143.2380589,140.8930259
2.250012459,1.833306684,0.899375874,1.090101433,3.214231332,0.887500666,1.446209569,1.202358317,1.983183862,0.887500666
164.6790232,161.7347553,161.4708018,164.6863022,162.7155577,164.4056793,162.3031166,167.7876901,164.5127533,161.4708018
66.42881131,59.69507905,67.1982086,66.10996814,66.95615557,59.00781023,67.47440262,66.23966532,64.99404261,59.00781023
2.833460751,5.373826947,6.953461087,8.798396507,6.059435058,6.328759491,2.935295572,11.76451346,6.65802618,2.833460751
69.51949668,,,,,,,,,69.51949668
38.61946563,36.91490997,37.29499786,35.84438699,35.83916574,36.04147236,35.96251126,35.62521379,35.45833751,35.45833751
40.82474196,37.86135037,39.8893355,38.75877055,41.21546786,36.84848465,38.94617254,41.31876358,37.07686789,36.84848465
54.81557737,55.150071,54.7097243,56.79567445,54.96567793,55.16193199,55.09887649,55.99516325,52.38439684,52.38439684
64.22097704,59.15567659,63.30907206,61.64661508,59.29401653,65.32163037,57.33943611,63.04328848,58.30481917,57.33943611
51.34843562,51.34348494,51.8420941,51.34386193,55.65282458,56.51585986,55.22719815,55.03788439,54.962825,51.34348494
87.18263312,93.31286358,90.08690421,87.12031873,89.31162127,85.31383085,89.97839345,86.16116358,85.65193183,85.31383085
85.25720795,86.67478974,85.14677718,83.75620849,85.0713716,85.90554885,85.65752562,86.47145618,85.18100861,83.75620849
83.47275527,,,,,,,,,83.47275527
0.189060421,0.212652505,,,,,,,,0.189060421
0.272942214,0.124879278,,,,,,,,0.124879278
0.262164751,,,,,,,,,0.262164751
17.50813182,17.80654108,18.54645959,19.40448153,20.11197651,19.72849387,20.23982437,20.08917532,18.72877166,17.50813182
41.64489468,41.4738603,41.39370561,42.27787332,40.58934267,41.51494786,42.91366705,41.96085063,41.52933891,40.58934267
34.5109679,,,,,,,,,34.5109679
0.704394667,0.701256822,3.59409588,2.047914667,0.947830516,2.100515213,6.677230878,7.380741169,5.622809575,0.701256822
54.79227735,54.88254052,54.66315317,55.07379836,,,,,,54.66315317
65.82081256,64.99599761,65.30134595,65.09350556,65.47970557,65.3907069,65.54631427,65.53502622,64.71230502,64.71230502
69.1755657,70.9377353,70.96103361,69.16049297,69.5854255,69.58489082,71.69963245,71.14330387,69.40053383,69.16049297
28.13309044,31.51718693,31.53749695,30.82686723,26.38312712,32.05992224,32.60084426,28.96867417,31.1586705,26.38312712
58.72508948,59.54121784,58.92458542,59.37508461,59.43285664,59.22843793,59.32248656,58.81453603,59.56067698,58.72508948
67.47749511,67.6778953,66.63637005,,,,,,,66.63637005
33.43313766,,,,,,,,,33.43313766
60.69220945,61.39740083,60.75563826,60.42513286,60.04273163,60.71711964,60.18324708,62.77907622,,60.04273163
74.78526744,75.68896219,76.87709568,76.25234503,71.69682603,71.41756262,74.26848007,68.58959225,68.50671048,68.50671048
56.12516475,56.19982003,57.00655723,56.70016493,57.01665642,55.81072507,57.00220142,55.57891226,,55.57891226
1.098173135,1.297208742,3.325195007,3.254122093,3.152702376,4.366448283,3.899992585,4.186839697,8.286912991,1.098173135
53.36216821,52.93997539,53.05968007,52.68850043,53.04144224,52.19317064,52.24021878,,,52.19317064
13.02837412,17.31415842,13.29732257,14.47934167,18.277807,17.73298621,14.23239682,14.45596394,18.78978623,13.02837412
24.08855388,24.05728415,24.46009132,24.54561133,23.95122662,30.91791922,24.71643069,25.41025404,24.62055688,23.95122662
12.84506143,12.1903672,12.90010546,11.71594589,11.5428654,12.06901658,15.64215112,16.56021076,15.33462052,11.5428654
64.41800317,64.229442,64.35743093,64.37192116,62.74473304,62.627997,64.10679321,62.24628181,64.78318217,62.24628181
118.7559989,117.3226094,117.7335627,112.0827116,116.6790917,118.8269402,118.5639376,118.557966,117.0857271,112.0827116
121.5465899,121.8873843,122.113892,113.9510757,122.4098489,114.6790552,114.239814,114.3575664,113.9855064,113.9510757
25.19671085,24.97648305,22.86502167,25.14369602,24.44773935,24.8451912,24.00706067,24.00098226,18.38753786,18.38753786
