26.49308767,27.39201514,27.27424531,26.15742101,27.83826082,29.10210511,27.34058303,27.02960103,28.06811239
27.33142112,23.66992607,5.709779475,26.6283527,23.46063903,22.87925596,21.80505036,9.321107379,24.53331684
29.60473998,6.022637977,30.15921126,29.58699407,30.25906958,6.138339787,34.99536308,5.330665033,33.5864737
12.70132636,12.36216861,11.3882996,18.74543658,12.03496728,12.46403937,18.77961314,28.17579575,12.95409456
9.708158494,10.31838792,10.10232475,17.19000353,15.74236444,15.38138481,22.4433043,10.34465055,12.2498535
20.83945859,12.38246878,13.26402173,13.53612231,12.84976516,21.11802906,12.73744363,32.16177833,17.94307441
22.5255453,32.06637603,12.18875291,16.90271407,21.24961689,15.54990483,14.32924219,13.55642627,13.05362789
0.699881729,0.593117043,1.058080321,21.51272648,21.54944097,21.3582933,15.21425409,14.85742227,32.17973258
0.909330561,0.938858739,2.755933314,2.755734892,1.671540079,9.477785701,9.520611133,21.30955584,21.30071436
24.74292678,33.06024286,48.0459953,23.54257667,26.19978325,27.99813855,47.13063455,27.94801555,22.48511347
3.743782429,3.554888083,23.53545662,24.31965768,25.67270592,24.64829606,22.3981496,23.59053363,18.90546652
16.93321251,16.72746177,17.00891374,17.18540294,16.2287965,18.3733865,7.103235837,18.32397547,23.78472499
22.45672438,28.43044295,26.783999,17.54133832,16.88430942,6.209883925,23.0057391,27.78031862,24.26965417
31.88109401,2.856833565,22.02445562,31.82338139,31.60035655,21.52446095,21.39343804,31.52632153,6.557347442
25.87937326,24.42774043,24.49203772,23.82680637,24.2744594,24.18679863,23.70657661,24.77931156,22.57430375
22.90251771,22.79563564,23.62469889,22.82388304,23.78437922,22.11267954,24.12996022,23.49912835,23.60573407
25.01668449,30.75781289,23.37268797,23.85516343,23.82064703,23.50985983,24.82794896,22.09007012,25.74042508
19.86569999,20.0482458,24.71448246,21.4596387,20.769088,31.62448193,25.15428621,19.0185549,17.1137066
26.02453596,25.80454313,24.80189004,36.67728187,24.01079358,25.40984893,24.43411252,23.69152795,25.34941619
11.41925796,12.1462627,12.10805826,7.035962655,12.08087471,10.73668246,11.80358454,13.21505604,11.53206673
22.2491988,22.36140348,21.4515357,22.88885847,20.85548545,20.30964466,22.3235017,22.79968395,23.70576439
26.76632442,28.03796618,28.79443621,26.58095142,26.22638382,28.12163037,28.40111499,27.80092137,24.8908916
4.488321231,0.865738239,7.287460261,19.67298464,7.430182819,4.637258681,16.02593218,18.31024398,16.87895604
11.42058845,23.42213219,11.54389773,11.2365673,12.13496348,10.45919464,8.867968997,11.18892199,23.1916559
45.90880544,45.66002155,45.41663107,45.33890929,46.36295941,32.16769738,60.537485,46.16450365,46.03831285
16.21999895,28.2769177,34.38699014,33.29275984,25.68540251,29.38468958,33.90696566,54.7508975,50.78479043
60.15986792,59.70321088,62.32837695,93.93108063,72.63742294,54.02667658,89.31368737,,
25.3148732,19.44459216,22.5893347,23.81255726,14.00601928,22.69595289,20.18531296,24.94230589,25.4291607
4.856830575,32.42119009,51.0650545,5.124357924,67.15206499,5.914418392,7.225664349,51.27822081,58.35714391
20.26429293,12.70382884,11.08929215,12.80601357,37.06346725,35.78352469,37.30736295,9.62135201,7.740483417
6.143382172,5.603143777,6.170611424,9.926192957,10.54393179,27.68981566,20.43694476,9.673536217,9.197510916
36.11849267,48.83871397,49.42667394,49.61016467,21.34675974,14.47228954,74.92532077,73.95577494,47.22838596
8.741351734,31.07545083,9.170103541,11.45583607,11.47525171,30.3094166,25.53082455,12.01934307,30.25585501
21.72776186,31.03150241,29.01371299,30.42027432,31.04586154,30.90330595,28.48218198,28.96963664,25.57283998
31.56893761,30.95824343,31.98470658,31.2192942,31.02733587,31.1895843,32.58071948,33.14194811,32.13710552
6.741611734,5.000793502,33.38624316,11.74769402,10.4042721,23.55422617,32.53569894,32.2436949,7.765729715
45.40837961,31.74249067,33.46237735,35.28163298,31.07921155,23.15531816,50.57128924,28.77665283,24.93071044
26.63965938,24.47452363,17.93708834,33.85948144,20.21012281,26.76396514,22.8926246,31.43891772,35.47141752
30.04535981,47.007081,45.83181012,34.91746637,45.58727847,45.99316748,31.44389203,32.35046018,31.2664188
3.112724785,0.523543306,2.998634732,,,,,,
6.502039468,2.201610509,4.988496467,4.590537203,6.607004807,5.92037133,6.343539053,19.57811574,21.80455786
1.8295178,4.283566609,2.407738639,4.542236878,3.20519058,5.171224829,6.493649984,6.158532426,4.380410719
0.666111449,,,,,,,,
5.233800844,5.398794294,5.734819498,15.91638483,16.74303037,14.12884524,13.07529974,14.45680252,14.07912814
13.17499251,5.512547098,13.40109477,13.73872966,12.86779247,12.53810405,13.21350413,5.987851325,13.78354183
24.94374925,25.75718331,25.59576732,46.5175684,46.58421965,16.63357314,12.5629225,11.29779613,11.6007135
17.43827927,16.1179816,17.00170831,15.21491813,20.96319375,15.27263524,16.66040815,16.72419222,19.49520676
3.458188806,30.5143753,30.7218189,7.241237565,31.12698319,2.952720949,32.81652266,14.37828654,30.51010242
0.476004427,6.807835884,4.319254342,7.420286953,17.38228895,8.792608391,7.985630726,8.619893173,9.079722127
1.096262142,3.661297481,4.191580295,12.66621191,12.65062624,9.295615404,9.421687982,12.25721146,12.93336433
10.77000973,11.03810613,11.80354026,11.53993842,15.4157732,11.27652812,11.14127029,11.06254808,23.26634438
3.713054161,2.16400848,7.016605422,12.83744492,13.252185,13.56592922,21.1816464,10.69519531,3.255913049
24.74756978,24.70262444,22.19859213,22.76025689,28.28254281,28.18960756,23.79522783,27.74914645,28.15198644
8.153732971,4.893467567,5.849069935,9.322470595,5.234901435,7.830972388,6.112689942,7.25081927,9.696834098
19.61330296,21.62315892,21.42630454,22.33779299,25.05279907,25.96318659,24.30919853,24.78868335,20.63493313
30.22693214,3.52855092,30.31935894,29.78711958,30.16304848,30.49618575,29.76042717,8.278290017,29.55247362
25.69008863,54.22884254,58.06479919,25.60286934,60.64452387,25.38356002,57.26514608,56.81445398,58.4442549
36.71205443,27.47414577,27.03486554,24.68568928,23.94112852,23.94660999,37.89231182,24.87129792,14.04122711
33.2266674,4.721628625,30.86474984,1.919081459,33.14752759,31.33356594,34.08477844,33.55612006,32.47920799
0.828466551,6.214596407,1.855551231,7.827947455,8.717321362,5.362130771,2.914781395,4.956136451,5.554001453
11.07831346,12.13804458,10.84432705,16.40678304,10.83452674,11.09849475,10.95780734,10.17027483,18.85615749
21.93023614,20.26474314,20.81338535,21.26247032,29.35028834,21.64551675,21.46051193,21.88656359,28.84502735
32.7950299,42.49631947,36.02335878,38.41248275,32.46780147,39.00001805,22.89510625,36.97524189,31.46333332
0.839024416,9.793349209,10.37883302,11.46780788,10.77366369,3.43091981,24.3804536,18.2323089,10.0535439
27.41385177,27.06426874,14.15983597,13.29021882,30.05564729,13.00822372,29.48498296,27.06487762,26.32440471
28.4203679,29.18588859,29.67632047,37.43046788,38.07159941,20.10024025,42.05432969,19.41573023,30.39331854
21.63807002,22.11752634,24.91792243,22.52110113,23.90837837,39.69551105,19.15866198,39.87105888,32.75774785
29.7884136,29.3301267,23.50596557,19.7447829,17.91904734,18.29737934,17.78933577,17.19461045,19.60930322
31.70320474,13.62860493,13.24782822,26.19109748,29.604793,12.42210379,34.01778964,23.86674219,31.31325531
32.45634864,23.54349508,23.32351186,30.47922194,30.79790594,30.80201889,24.09981666,24.45051497,28.31045284
19.54801285,28.49763066,28.34294799,30.84247087,30.27742885,28.15119561,30.33937078,28.95579589,28.24742333
10.28481984,10.54375316,3.213402247,9.956433353,10.39595695,0.764683757,10.2042134,10.09883606,9.819797454
27.96350902,8.477101296,8.230089236,10.50890668,11.87987372,10.96629537,12.31658554,7.357842086,30.51342733
5.429036715,4.743305998,22.50575949,24.10826876,22.90430584,30.62617314,22.53947637,22.54864009,30.46938751
31.03101485,26.73674403,29.37571966,19.29441032,37.32221067,27.9584319,32.46467205,17.02040396,27.48912934
30.916154,31.00973154,26.87832726,30.97460623,29.58230479,26.74562384,31.18512874,27.7848466,26.49537082
30.4633108,22.62388257,26.2446312,30.15875925,30.70356085,13.93182062,32.57978777,19.03138319,34.65023213
20.39624533,12.36708757,11.05985937,20.5761444,12.42619822,26.68224617,21.02585186,20.10206039,26.77154101
21.68586486,23.15958264,22.71057267,27.11436829,22.62495254,21.9704329,23.66016367,21.62645901,13.99312319
4.977602663,7.013048696,8.565100071,6.869315719,19.75974781,8.858909839,22.08758349,8.298752909,16.70248661
15.64442134,31.97222957,32.1009271,17.99990117,18.17252139,23.583961,17.20844851,31.24151025,32.02778512
16.10239751,23.1914464,16.63468708,16.43698419,16.61742297,17.38487766,17.22061162,16.34365245,23.41954055
7.18651841,10.33107446,7.965158827,17.08675204,17.21186122,15.28000901,18.08916086,15.8857994,17.82743772
18.76825853,7.492943063,34.80597001,35.09346823,34.51907535,17.46367557,6.456026199,16.18095255,7.519488553
24.2415534,32.32803823,16.85583648,22.86953983,23.43734002,18.10304919,15.78145404,16.83153935,24.19369225
2.597732433,1.57735062,48.18567705,47.82033489,67.41922667,2.540213817,48.19524548,68.16060053,1.387915328
50.79424286,49.64016446,50.84894566,66.67235702,50.42376594,74.01986656,66.48550232,29.96145896,44.06271984
2.512198086,27.91934539,27.60537743,28.62694072,35.02307123,39.44703251,30.44353187,28.33232242,29.92864332
21.0295356,42.85759601,20.14402561,21.52085259,20.50619908,23.03150325,28.19248215,24.40543449,33.02738336
18.43056209,18.44002514,28.30644194,28.51473749,29.56660728,17.60062921,20.84204818,17.83297699,18.86804556
13.88531337,52.186817,52.27831605,51.17336532,14.76417762,52.33061837,51.27798548,53.12746641,15.03943186
20.50149857,21.21217481,11.2942817,22.80302315,20.12746082,9.675272112,19.61751853,22.47724373,21.35650304
25.42925373,57.06417837,22.63160761,44.7297123,20.01738598,20.37786943,57.66374884,18.2302578,26.8495202
7.774314121,9.641847789,9.069639204,9.489624437,7.154075307,10.76080743,10.3043158,9.884400568,1.348400952
12.35503717,14.99129346,12.49925257,12.98623233,12.30545035,12.33561082,12.2278546,15.54232087,12.73330107
11.95301095,13.67964621,11.27694778,9.125785475,12.01221486,13.56814474,9.107959447,21.79353194,9.349487104
7.735454717,7.868334334,7.730193482,8.40333757,8.306932889,9.929069354,8.176759021,8.977158026,10.26751935
31.33990159,27.20738796,30.78163093,26.67078906,27.10255108,29.61627375,17.2266089,30.75268383,36.20553062
11.5371619,12.52289897,13.18343166,12.16171262,13.22310363,15.3594427,12.2551948,12.10922514,12.37335492
16.59120667,15.10783269,9.81004205,9.644663544,15.50956291,19.31360856,14.80367544,9.83637165,17.53332791
3.618302322,1.769918234,2.856901146,8.242665998,8.754371575,6.592747044,8.329966505,28.77501318,8.003715799
3.300930252,6.531329635,3.817070939,29.46822403,27.77356994,8.162075003,8.373526655,4.252010752,26.30540742
1.884886496,12.51851484,3.47699038,12.73724469,11.47305819,10.48408318,18.26629228,7.946156547,8.306728117
0.601530488,6.069392625,2.696372128,11.59218841,11.35321519,3.385111561,8.680706466,3.348765086,18.90855107
2.727500096,26.35919817,21.30394675,3.125871069,22.29351924,20.93999201,45.44915421,28.04935396,4.460324292
13.12794158,15.28230677,15.95694973,14.80440451,14.41346408,15.26981619,10.03608957,13.97589432,15.66984654
3.740917876,26.88208563,5.727574937,3.958763564,6.382424621,8.919842772,7.442294265,8.989946529,10.61419427
3.872269187,14.0372643,7.148528406,12.37380214,27.84181588,3.751006417,28.17016892,12.10242376,13.20380241
21.69251113,17.43268601,17.07041278,16.68433824,19.0915653,13.65091345,22.47075333,12.74810768,22.03066138
21.89844409,13.33083577,43.04436139,13.47797308,19.2574748,43.01356886,22.50456421,22.13500895,13.00551389
19.95248318,19.61603238,20.73940969,14.61572586,19.50839558,19.4654313,26.77873304,20.79836006,28.67952545
29.43801943,29.72503748,30.11162218,29.71207368,28.96992318,30.27004286,29.55267378,30.21006933,29.69637891
3.764476662,25.9049034,36.06099056,33.85401335,23.75570533,26.76651752,17.88062722,18.37506962,16.33613556
11.51724266,10.5473503,10.4566227,10.74999814,10.16627044,30.3849627,26.1183902,15.93319258,20.30579778
6.732965533,31.58476668,9.104823563,31.97749126,32.925972,8.599028573,9.519206896,14.09351846,34.16141404
2.506448829,7.421683307,7.218131128,7.200632306,4.663793713,10.69553754,10.3038691,16.85364615,17.27691626
