Ligand,Distance1,Distance2,Distance3,Distance4,Distance5,Distance6,Distance7,Distance8,Distance9,Ellipsis
1akq,4.977602663480067,7.013048696008082,8.565100071162757,6.869315719149532,19.75974780500549,8.858909838615004,22.08758348925565,8.298752909400926,16.702486613906984,
1akr,15.644421341425977,31.97222956829476,32.100927100685865,17.99990117498857,18.17252139300859,23.58396099971608,17.20844851443241,31.24151024690935,32.02778512347496,
1akt,16.102397505781354,23.19144639505778,16.63468707964601,16.4369841936291,16.617422974920608,17.38487766097584,17.220611618451546,16.343652451146617,23.41954055067773,
1aku,7.186518409898247,10.331074462451118,7.965158826839185,17.086752042869826,17.21186122313668,15.280009013962466,18.089160857336104,15.885799400651576,17.827437719941337,
1akv,18.76825853474682,7.492943063115906,34.80597000688708,35.09346823454519,34.51907534902425,17.463675569352887,6.456026198631736,16.18095255143947,7.519488552571782,
1akw,24.241553403974383,32.32803822559426,16.855836483238598,22.869539830010822,23.437340019548625,18.103049193437,15.781454044991971,16.83153935270369,24.19369225192065,
1al7,2.5977324326227293,1.5773506197101526,48.18567704641599,47.82033488933865,67.41922667277488,2.5402138172799558,48.19524547903558,68.16060052586464,1.3879153284692844,
1al8,50.79424286369579,49.64016446090919,50.84894565739676,66.6723570216906,50.423765941617255,74.01986655932687,66.48550231881384,29.961458961630097,44.06271983913008,
1alw,2.512198085840366,27.9193453867714,27.605377432229275,28.626940720936283,35.023071229226886,39.44703250843676,30.443531870483863,28.332322422102997,29.92864332146269,
1amk,21.02953559517872,42.857596012271976,20.144025611883595,21.52085258784553,20.50619908201203,23.03150324661612,28.192482154133064,24.405434494595667,33.02738336332107,
1amn,18.430562094505195,18.4400251372165,28.306441935631792,28.51473749197896,29.5666072829388,17.60062921213163,20.84204818134555,17.832976985365853,18.86804556203892,
1amw,13.885313371328715,52.18681699906312,52.27831604947589,51.17336531941636,14.764177624336648,52.33061837355727,51.27798547876438,53.12746640873703,15.03943186147422,
1anf,20.501498571737542,21.21217480775563,11.294281696023454,22.80302314935456,20.12746082250079,9.675272111935664,19.617518526916527,22.477243732920865,21.3565030381747,
1ao0,25.429253733446448,57.06417836896941,22.63160761405753,44.72971229639364,20.01738597606628,20.37786942670533,57.66374884426475,18.23025779767334,26.84952020157557,
1ao8,7.774314120911634,9.64184778856619,9.069639203541902,9.489624436943876,7.154075306742685,10.760807431643272,10.304315800790668,9.884400568066836,1.3484009523067764,
1apb,12.35503716642068,14.991293457810164,12.49925257118128,12.98623233407386,12.30545034697301,12.335610824283563,12.227854601687085,15.54232086682271,12.733301071278342,
1apv,11.95301094513196,13.679646209809505,11.276947779233332,9.125785474610453,12.012214856772992,13.568144739169597,9.107959447236247,21.793531938118196,9.349487103579532,
1apw,7.735454717449665,7.868334333752873,7.730193482405764,8.403337570190278,8.306932888566203,9.92906935375689,8.176759021292343,8.977158026235251,10.267519352000964,
1aq1,31.339901590943136,27.20738796402288,30.7816309314036,26.67078905851869,27.10255108350504,29.616273747480697,17.22660890491385,30.75268383240721,36.20553061556046,
1aq7,11.537161903740069,12.522898967260824,13.183431656902622,12.161712621931354,13.223103625641162,15.359442701753355,12.255194804644184,12.109225143033168,12.373354921910046,
1aqc,16.59120667333972,15.107832693992554,9.810042049903718,9.644663543775769,15.509562908174985,19.31360856108095,14.80367544401215,9.836371650173133,17.5333279127476,
1aqi,3.618302322328696,1.7699182336611354,2.8569011464145238,8.242665998235129,8.754371574555458,6.592747043561175,8.329966504873095,28.775013179700245,8.003715798759206,
1aqj,3.3009302515435794,6.531329635261448,3.8170709393848448,29.46822403474379,27.77356993653552,8.16207500251417,8.373526654637574,4.252010752225004,26.30540742423856,
1at5,1.884886495935004,12.518514835179316,3.4769903804603706,12.737244693956418,11.473058187113134,10.48408317850068,18.26629228463386,7.946156547430907,8.306728116930556,
1at6,0.6015304883146765,6.069392625123784,2.696372128025117,11.59218840911092,11.35321519157807,3.3851115610072755,8.680706466146367,3.348765085853673,18.908551072273905,
1atl,2.727500095963016,26.35919816561854,21.30394675377842,3.125871068511388,22.2935192448876,20.939992005697984,45.449154214381245,28.049353964923423,4.460324292460476,
1atr,13.1279415763139,15.282306766347178,15.956949730620686,14.804404511783597,14.413464084526174,15.269816191779809,10.036089574371823,13.975894320937034,15.669846541213644,
1au0,3.740917876034985,26.882085632434173,5.727574936862979,3.95876356406776,6.382424621176501,8.919842772397152,7.442294264827595,8.989946529132789,10.614194273247412,
1au2,3.872269187406377,14.037264295851202,7.148528405958073,12.373802142270284,27.84181588380856,3.751006416985069,28.17016891708973,12.102423764227863,13.203802405716717,
1auj,21.6925111339216,17.432686013160378,17.070412781815282,16.684338235387475,19.09156529621622,13.650913445237832,22.47075332895239,12.748107677833012,22.0306613785268,
1avd,21.898444089107105,13.33083577394437,43.044361394670496,13.477973077627436,19.25747480069428,43.01356886210443,22.504564207455783,22.13500894787486,13.00551389101465,
1avn,19.95248317766488,19.61603238332742,20.73940969425721,14.615725859669098,19.508395584305493,19.46543129781613,26.77873304368599,20.798360056985263,28.679525452337074,
1avp,29.438019428977405,29.72503748413434,30.111622182351116,29.712073684880103,28.969923180657407,30.270042860540123,29.552673784322007,30.21006933110041,29.69637891453499,
1aw1,3.7644766620194217,25.904903397019044,36.06099056077695,33.85401334821488,23.755705325528297,26.766517516022805,17.880627222095864,18.375069619187844,16.33613556386917,
1awf,11.51724265916109,10.547350296784352,10.456622698870724,10.74999814114474,10.166270444559457,30.38496270262644,26.11839019739289,15.933192578701858,20.305797776989703,
1awh,6.732965532782789,31.58476667566429,9.104823563266075,31.977491257677983,32.92597199522371,8.59902857275915,9.519206895723496,14.09351845775122,34.16141403836746,
1awi,2.5064488288312,7.421683306992812,7.218131127530543,7.200632306351132,4.663793712914383,10.69553754143011,10.303869099135174,16.853646147380893,17.27691626156167,
1ax0,29.17796601950405,56.32691447224852,17.442521116188068,20.96191634269157,59.07520929692928,28.41753090050811,21.288888023254447,38.55556422956355,50.619578243804696,
1ax1,35.69396424137207,35.49820783875544,15.70297145553918,35.95353828316061,35.494148859335894,15.72030119084458,19.23042301926819,17.380643392754106,21.252844011454503,
1ax2,36.44690503086965,32.0195714701361,36.36395514010458,23.34858907089545,15.465660647370209,33.022233729180336,17.260190825489374,31.439005511478403,24.42165500227993,
1axr,38.05449992791354,39.53096666449337,39.59690120408053,37.53758200500057,57.82478649236107,38.77290788126789,24.18077060818605,35.179883777756125,34.55042517625506,
1axs,2.5100124575672647,2.983231367039056,2.179619839067617,1.647668298795951,,,,,,
1axz,0.6321487621596659,3.69486808154229,15.620767640441576,36.97284391164683,37.41458351299441,16.512897804645515,25.49495296073323,27.959309989459086,28.774381864733428,
1ayu,3.3073360483786285,5.942606840816898,5.868472017200617,5.51396763244641,4.938423312295997,8.135636185970718,4.994520490116191,5.781540023355945,6.9912856933437055,
1ayv,12.564930744892845,12.212687173476986,13.716066723194237,10.591592482477964,10.358186061320303,12.578847209557614,14.697486023435088,10.941965807789623,11.204344255585616,
1aze,16.110208516595705,7.656369433078783,8.201701571639935,16.269186456571045,16.74160982741425,16.07133541327615,17.018956282298724,16.143983412710742,16.69033375667355,
1azg,20.96660057691564,26.145416904262145,20.37798787719313,26.522335184843204,17.07472532679974,21.579770206902744,18.86093244812213,11.364864571506642,22.71526725523536,
1azl,16.21805196439071,17.613449389151278,16.460010979193218,16.558822576490076,16.24355233504329,16.26138343691145,16.70753337985689,31.997398236041104,16.46505970247691,
1azm,16.14962565829552,16.549390700706038,16.68862114046574,17.93026715016131,20.30542828446089,18.81234830667183,19.61326741717688,20.417111813698742,17.833304198605486,
1b05,31.74757694558752,31.817922222835357,25.444038738219213,32.0928163424901,28.494265562354823,20.87587903130309,19.146530473660235,29.06823669229353,19.62026082756292,
1b0f,10.478016406342896,10.72612876254438,19.500250737781904,31.37415695190434,26.551960897314157,24.49275055019063,31.74739299967651,16.668961422172156,24.917263211727324,
1b0h,20.86737043996736,29.27872151837054,19.821925796539787,20.92706781627705,29.572146082325716,29.25459900546056,19.417623384850227,19.083491958843258,20.43428911445748,
1b11,5.880422475675047,5.2906967191705885,5.0063387360425375,7.586928150124497,9.979750313494671,10.968242254455554,20.951419056098384,24.85546589372123,21.521580911888645,
1b1h,31.77464873647117,17.307989606919282,32.83107332457882,20.53120194859993,24.600807597876585,31.92526058721041,32.93902751596868,32.57304147089797,33.03207451840827,
1b2h,18.54476337228583,24.45465828763131,17.99786203731082,32.12259619804403,17.06120243432992,28.85828283568592,32.48646664589449,32.16638532380705,18.45159343035878,
1b2i,1.2076084735768238,4.871275747873259,19.845502728921645,19.068091336909607,13.08699193491558,19.116443037319755,19.16844497225963,19.009202625379302,19.407765820319543,
1b2m,0.7348213083582916,2.740854602206177,20.10147135672455,14.04452821966774,14.269235349444134,15.834443570926942,16.008996868025015,21.194227075519777,18.413227822635037,
1b32,32.87277208322909,29.387379140460705,17.792560694560795,28.860399754065163,17.67621676229893,17.90753871097827,33.063963757692456,32.76792807705933,32.77172441157389,
1b38,23.946705714006377,23.294048385530143,5.357584915949808,20.956801233535987,6.035618070389552,35.41294236740428,23.00450743155321,30.0975982908775,22.18378736640211,
1b39,29.14196968377395,20.123262345459636,27.99176388412341,27.50476199162845,28.983972750731763,29.186362458689505,35.87790094863411,27.31446273765556,34.63412926074976,
1b3f,19.28574045699264,26.13792130797836,26.791510291379684,18.741787093624733,29.607226238899507,18.368676491676315,26.33116566101719,21.698549067320062,26.318566694983144,
1b3g,31.547384752111824,19.863097657148227,31.92755217596377,32.283525624230855,31.973065483645478,32.210278394084774,19.864169550623703,21.4596882282848,19.02268194096293,
1b3h,26.76861325747625,21.738205459382645,25.29618994771084,26.924926606127144,24.60969153776617,31.17909876023787,20.90290567600591,27.55936453434053,31.96433268916048,
1b3l,17.287768810749206,31.69199251438349,25.005797440706665,17.03408700665917,16.10542229253457,16.580075759136193,25.69116579543824,28.695979311803917,24.211808614644507,
1b40,23.596880266227284,31.91485022013002,31.67734905417434,32.17501063087625,19.90777946694876,23.75672635736386,28.73060925281026,32.37413061749561,23.102726510515303,
1b42,19.07684431760614,31.882873179370428,29.888412554275032,23.96424128958509,29.84007826267765,30.68440897500642,23.42740138544063,32.22614447284294,32.14757892125287,
1b46,26.714922464658063,24.78405435242277,25.456033703079267,26.367463907510064,32.70160972912731,25.363996678317328,31.749083220343667,20.407637973515623,35.62818546763439,
1b4d,25.301823501572706,25.76238798064464,25.411403011091405,26.34130234126028,26.540593463062937,26.76333553455666,26.912842009697663,31.453202437531157,33.41531376351583,
