6.366436373,6.171331023,10.11381545,7.308933616,6.620358404,9.108877476,6.991174876,7.31666813,7.991693262
5.4070981,4.774230413,6.29995833,3.373748713,5.553405658,5.610361413,4.830634611,8.898998726,6.159375819
6.178216194,6.12721613,5.742171681,10.85534388,10.91234333,10.21136938,2.423756421,10.41137926,10.63160545
1.052573975,11.25237204,11.16611549,11.22663722,11.8991957,13.03518303,10.11402046,,
0.468697657,0.457022993,4.177192374,4.244025008,4.324087592,4.053963794,2.56367098,9.705104759,10.32792034
0.461010921,2.030353917,3.643359315,3.084214968,3.123405929,2.471676819,12.40405485,,
0.917131844,4.240971393,4.245482995,4.444012603,0.939901052,4.168832162,1.734518629,2.211110389,
0.702495585,0.686764318,0.709915733,0.700355821,2.425388982,2.422205189,1.467164103,2.229633041,2.527618896
0.956951981,0.862559307,2.64431913,2.664154703,2.757769994,2.75580528,2.715520822,3.365878739,3.318137466
2.168905894,6.737464779,6.050856226,7.003814156,6.827231017,7.804059151,3.380604059,4.508528381,0.919664315
2.004618451,1.483321723,1.786931774,4.160881886,3.47134137,2.704338159,3.389702264,5.602141919,3.478686165
6.463381168,6.025833102,5.344852151,5.73977828,7.693559259,8.944577656,8.222109935,6.035471957,7.988617741
2.145132409,1.447978249,0.744959883,7.704364621,6.997569771,7.424629213,2.613211506,7.24833686,5.934301194
6.551701321,2.827787213,4.853638733,3.229947806,4.903251167,2.889601988,4.966595976,4.593258249,7.010753778
3.142272041,2.687595074,1.34217379,2.403664764,5.62382052,2.338901591,3.568276885,5.212576142,3.670963008
1.203526688,3.107873108,1.328983888,5.070055723,5.730093748,5.900194524,2.015870139,4.618104667,2.180269795
1.101326583,0.97803478,4.755445728,1.519866303,5.382117063,3.772990601,3.611330377,3.632953452,8.439462693
0.4256053,6.9415792,7.064948155,,,,,,
2.647015396,1.137080568,3.035721305,7.582216855,2.247604641,8.513588314,8.297941686,7.642820125,9.368050886
1.403686247,11.43662589,1.417569096,8.153871576,4.572413865,8.37550179,8.842088381,5.857773787,2.580061866
10.90590205,9.915790769,11.70714929,11.46295357,10.85383395,10.61084668,11.07526619,9.640193137,6.238132277
14.5460942,12.73156925,12.74135058,12.54902691,9.378073006,7.908591371,11.68972847,6.269604986,7.794300637
4.453283197,0.95902479,7.274277489,2.109533918,7.565408734,4.817686739,7.113233252,7.721582621,8.145686187
2.094779433,1.299185232,7.869376289,9.461433874,8.634021871,9.204967997,10.51217148,8.155485339,9.166209268
0.41634543,4.41180508,5.232586663,4.823043647,5.0659125,2.923624299,5.984271557,5.655006545,5.129718881
0.540299237,,,,,,,,
2.284611469,1.725176923,7.871646973,9.06818751,8.647137513,5.203993277,4.935480828,,
